group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms
earth,temp_bin,21844315,COMP,WAH,10.1354,10.940866599019841,DDC,COMP_op,raw/earth_r1_temp_bin_wah.csv;raw/earth_r2_temp_bin_wah.csv;raw/earth_r3_temp_bin_wah.csv;raw/earth_r4_temp_bin_wah.csv;raw/earth_r5_temp_bin_wah.csv,5,10.1258,10.1464
earth,temp_bin,21844315,COMP,EWAH,11.5074,12.421900300092835,DDC,COMP_op,raw/earth_r1_temp_bin_ewah.csv;raw/earth_r2_temp_bin_ewah.csv;raw/earth_r3_temp_bin_ewah.csv;raw/earth_r4_temp_bin_ewah.csv;raw/earth_r5_temp_bin_ewah.csv,5,11.498,11.5097
earth,year,21844315,OR,DDC,0.296656,1.0,DDC,OR_op,raw/earth_r1_year_ddc.csv;raw/earth_r2_year_ddc.csv;raw/earth_r3_year_ddc.csv;raw/earth_r4_year_ddc.csv;raw/earth_r5_year_ddc.csv,5,0.293526,0.29917
earth,year,21844315,OR,CRoaring,0.367423,1.238549026481851,DDC,OR_op_conv,raw/earth_r1_year_croaring.csv;raw/earth_r2_year_croaring.csv;raw/earth_r3_year_croaring.csv;raw/earth_r4_year_croaring.csv;raw/earth_r5_year_croaring.csv,5,0.364938,0.367797
earth,year,21844315,OR,WAH,0.816221,2.751405668518419,DDC,OR_op,raw/earth_r1_year_wah.csv;raw/earth_r2_year_wah.csv;raw/earth_r3_year_wah.csv;raw/earth_r4_year_wah.csv;raw/earth_r5_year_wah.csv,5,0.814584,0.820351
earth,year,21844315,OR,EWAH,0.637187,2.14789857612858,DDC,OR_op,raw/earth_r1_year_ewah.csv;raw/earth_r2_year_ewah.csv;raw/earth_r3_year_ewah.csv;raw/earth_r4_year_ewah.csv;raw/earth_r5_year_ewah.csv,5,0.634038,0.637445
earth,year,21844315,COMP,DDC,0.908489,1.0,DDC,COMP_op,raw/earth_r1_year_ddc.csv;raw/earth_r2_year_ddc.csv;raw/earth_r3_year_ddc.csv;raw/earth_r4_year_ddc.csv;raw/earth_r5_year_ddc.csv,5,0.905532,0.909459
earth,year,21844315,COMP,CRoaring,1.15394,1.270174982856149,DDC,COMP_op,raw/earth_r1_year_croaring.csv;raw/earth_r2_year_croaring.csv;raw/earth_r3_year_croaring.csv;raw/earth_r4_year_croaring.csv;raw/earth_r5_year_croaring.csv,5,1.15229,1.15485
earth,year,21844315,COMP,WAH,2.71175,2.9849013031528173,DDC,COMP_op,raw/earth_r1_year_wah.csv;raw/earth_r2_year_wah.csv;raw/earth_r3_year_wah.csv;raw/earth_r4_year_wah.csv;raw/earth_r5_year_wah.csv,5,2.71092,2.71738
earth,year,21844315,COMP,EWAH,2.44812,2.694716171577201,DDC,COMP_op,raw/earth_r1_year_ewah.csv;raw/earth_r2_year_ewah.csv;raw/earth_r3_year_ewah.csv;raw/earth_r4_year_ewah.csv;raw/earth_r5_year_ewah.csv,5,2.44409,2.44956
