group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,source_file,replicates,min_ms,max_ms,cf1,throughput_ops_s
cluster,f8,100000000,COMP,WAH,17.9133,4.209436706763701,DDC,COMP_op,raw/cluster_r1_f8_wah.csv;raw/cluster_r2_f8_wah.csv;raw/cluster_r3_f8_wah.csv;raw/cluster_r4_f8_wah.csv;raw/cluster_r5_f8_wah.csv,5,17.8894,17.9387,8.000003840001844,55.82444329073928
cluster,f8,100000000,COMP,EWAH,16.153,3.795784759053556,DDC,COMP_op,raw/cluster_r1_f8_ewah.csv;raw/cluster_r2_f8_ewah.csv;raw/cluster_r3_f8_ewah.csv;raw/cluster_r4_f8_ewah.csv;raw/cluster_r5_f8_ewah.csv,5,16.1185,16.1943,8.000003840001844,61.90800470500836
cluster,f16,100000000,OR,DDC,1.40222,1.0,DDC,OR_op,raw/cluster_r1_f16_ddc.csv;raw/cluster_r2_f16_ddc.csv;raw/cluster_r3_f16_ddc.csv;raw/cluster_r4_f16_ddc.csv;raw/cluster_r5_f16_ddc.csv,5,1.40035,1.40669,15.999626248730829,713.1548544450942
cluster,f16,100000000,OR,CRoaring,2.05196,1.4633652351271553,DDC,OR_op_conv,raw/cluster_r1_f16_croaring.csv;raw/cluster_r2_f16_croaring.csv;raw/cluster_r3_f16_croaring.csv;raw/cluster_r4_f16_croaring.csv;raw/cluster_r5_f16_croaring.csv,5,2.00248,2.05516,15.999626248730829,487.3389344821537
cluster,f16,100000000,OR,WAH,3.00777,2.1450057765543207,DDC,OR_op,raw/cluster_r1_f16_wah.csv;raw/cluster_r2_f16_wah.csv;raw/cluster_r3_f16_wah.csv;raw/cluster_r4_f16_wah.csv;raw/cluster_r5_f16_wah.csv,5,2.9997,3.01047,15.999626248730829,332.4722302569678
cluster,f16,100000000,OR,EWAH,2.37647,1.694791116943133,DDC,OR_op,raw/cluster_r1_f16_ewah.csv;raw/cluster_r2_f16_ewah.csv;raw/cluster_r3_f16_ewah.csv;raw/cluster_r4_f16_ewah.csv;raw/cluster_r5_f16_ewah.csv,5,2.37111,2.40252,15.999626248730829,420.79218336440186
cluster,f16,100000000,AND,DDC,1.89977,1.0,CRoaring,AND_op,raw/cluster_r1_f16_ddc.csv;raw/cluster_r2_f16_ddc.csv;raw/cluster_r3_f16_ddc.csv;raw/cluster_r4_f16_ddc.csv;raw/cluster_r5_f16_ddc.csv,5,1.88368,1.90853,15.999626248730829,526.3795090984698
cluster,f16,100000000,AND,CRoaring,1.25058,0.6582796864883644,CRoaring,AND_op_conv,raw/cluster_r1_f16_croaring.csv;raw/cluster_r2_f16_croaring.csv;raw/cluster_r3_f16_croaring.csv;raw/cluster_r4_f16_croaring.csv;raw/cluster_r5_f16_croaring.csv,5,1.24297,1.25478,15.999626248730829,799.6289721569192
cluster,f16,100000000,AND,WAH,1.74522,0.9186480468688315,CRoaring,AND_op,raw/cluster_r1_f16_wah.csv;raw/cluster_r2_f16_wah.csv;raw/cluster_r3_f16_wah.csv;raw/cluster_r4_f16_wah.csv;raw/cluster_r5_f16_wah.csv,5,1.74361,1.7543,15.999626248730829,572.9936626900907
cluster,f16,100000000,AND,EWAH,1.63827,0.8623517583707501,CRoaring,AND_op,raw/cluster_r1_f16_ewah.csv;raw/cluster_r2_f16_ewah.csv;raw/cluster_r3_f16_ewah.csv;raw/cluster_r4_f16_ewah.csv;raw/cluster_r5_f16_ewah.csv,5,1.63185,1.6425,15.999626248730829,610.3999951168
cluster,f16,100000000,NOT,DDC,0.160236,1.0,WAH,NOT_op,raw/cluster_r1_f16_ddc.csv;raw/cluster_r2_f16_ddc.csv;raw/cluster_r3_f16_ddc.csv;raw/cluster_r4_f16_ddc.csv;raw/cluster_r5_f16_ddc.csv,5,0.15909,0.162812,15.999626248730829,6240.794827629247
cluster,f16,100000000,NOT,CRoaring,2.25573,14.07754811652812,WAH,NOT_op_conv,raw/cluster_r1_f16_croaring.csv;raw/cluster_r2_f16_croaring.csv;raw/cluster_r3_f16_croaring.csv;raw/cluster_r4_f16_croaring.csv;raw/cluster_r5_f16_croaring.csv,5,2.24481,2.33367,15.999626248730829,443.31546771998427
cluster,f16,100000000,NOT,WAH,0.032049,0.20001123343068974,WAH,NOT_op,raw/cluster_r1_f16_wah.csv;raw/cluster_r2_f16_wah.csv;raw/cluster_r3_f16_wah.csv;raw/cluster_r4_f16_wah.csv;raw/cluster_r5_f16_wah.csv,5,0.031881,0.032528,15.999626248730829,31202.221598177788
cluster,f16,100000000,NOT,EWAH,0.703833,4.392477345914776,WAH,NOT_op,raw/cluster_r1_f16_ewah.csv;raw/cluster_r2_f16_ewah.csv;raw/cluster_r3_f16_ewah.csv;raw/cluster_r4_f16_ewah.csv;raw/cluster_r5_f16_ewah.csv,5,0.700801,0.705375,15.999626248730829,1420.7915798207812
cluster,f16,100000000,COMP,DDC,4.22861,1.0,DDC,COMP_op,raw/cluster_r1_f16_ddc.csv;raw/cluster_r2_f16_ddc.csv;raw/cluster_r3_f16_ddc.csv;raw/cluster_r4_f16_ddc.csv;raw/cluster_r5_f16_ddc.csv,5,4.21882,4.25086,15.999626248730829,236.4843293659146
cluster,f16,100000000,COMP,CRoaring,5.67565,1.342202283965653,DDC,COMP_op,raw/cluster_r1_f16_croaring.csv;raw/cluster_r2_f16_croaring.csv;raw/cluster_r3_f16_croaring.csv;raw/cluster_r4_f16_croaring.csv;raw/cluster_r5_f16_croaring.csv,5,5.65792,5.71599,15.999626248730829,176.1912732462361
cluster,f16,100000000,COMP,WAH,10.2139,2.415427291710515,DDC,COMP_op,raw/cluster_r1_f16_wah.csv;raw/cluster_r2_f16_wah.csv;raw/cluster_r3_f16_wah.csv;raw/cluster_r4_f16_wah.csv;raw/cluster_r5_f16_wah.csv,5,10.206,10.2278,15.999626248730829,97.90579504400866
cluster,f16,100000000,COMP,EWAH,9.01133,2.131038331744947,DDC,COMP_op,raw/cluster_r1_f16_ewah.csv;raw/cluster_r2_f16_ewah.csv;raw/cluster_r3_f16_ewah.csv;raw/cluster_r4_f16_ewah.csv;raw/cluster_r5_f16_ewah.csv,5,9.00713,9.01992,15.999626248730829,110.9714104355295
cluster,f32,100000000,OR,DDC,1.39544,1.0,DDC,OR_op,raw/cluster_r1_f32_ddc.csv;raw/cluster_r2_f32_ddc.csv;raw/cluster_r3_f32_ddc.csv;raw/cluster_r4_f32_ddc.csv;raw/cluster_r5_f32_ddc.csv,5,1.38754,1.3965,32.00100355147137,716.6198475032965
