group,case,num_rows,operation,backend,time_ms,latency_over_ddc,winner,source_operation,replicates,min_ms,max_ms,result_cardinality,source_file
job,movie_keyword_movie_id,4523930,COMP,CRoaring,0.02812,5.830396019075264,DDC,COMP_op,5,0.028109,0.028143,4523427,raw/r1_movie_keyword_movie_id_croaring.csv;raw/r2_movie_keyword_movie_id_croaring.csv;raw/r3_movie_keyword_movie_id_croaring.csv;raw/r4_movie_keyword_movie_id_croaring.csv;raw/r5_movie_keyword_movie_id_croaring.csv
job,movie_keyword_movie_id,4523930,COMP,WAH,0.02454,5.088119427742069,DDC,COMP_op_conv,5,0.024535,0.024551,4523427,raw/r1_movie_keyword_movie_id_wah.csv;raw/r2_movie_keyword_movie_id_wah.csv;raw/r3_movie_keyword_movie_id_wah.csv;raw/r4_movie_keyword_movie_id_wah.csv;raw/r5_movie_keyword_movie_id_wah.csv
job,movie_keyword_movie_id,4523930,COMP,EWAH,0.023694,4.912709931577856,DDC,COMP_op_conv,5,0.023689,0.023704,4523427,raw/r1_movie_keyword_movie_id_ewah.csv;raw/r2_movie_keyword_movie_id_ewah.csv;raw/r3_movie_keyword_movie_id_ewah.csv;raw/r4_movie_keyword_movie_id_ewah.csv;raw/r5_movie_keyword_movie_id_ewah.csv
job,cast_info_movie_id,36244344,COMP,DDC,0.377841,1.0,DDC,COMP_op,5,0.374239,0.378973,36242772,raw/r1_cast_info_movie_id_ddc.csv;raw/r2_cast_info_movie_id_ddc.csv;raw/r3_cast_info_movie_id_ddc.csv;raw/r4_cast_info_movie_id_ddc.csv;raw/r5_cast_info_movie_id_ddc.csv
job,cast_info_movie_id,36244344,COMP,CRoaring,0.536877,1.42090720699977,DDC,COMP_op,5,0.534469,0.538689,36242772,raw/r1_cast_info_movie_id_croaring.csv;raw/r2_cast_info_movie_id_croaring.csv;raw/r3_cast_info_movie_id_croaring.csv;raw/r4_cast_info_movie_id_croaring.csv;raw/r5_cast_info_movie_id_croaring.csv
job,cast_info_movie_id,36244344,COMP,WAH,0.386264,1.0222924457642235,DDC,COMP_op_conv,5,0.386026,0.390488,36242772,raw/r1_cast_info_movie_id_wah.csv;raw/r2_cast_info_movie_id_wah.csv;raw/r3_cast_info_movie_id_wah.csv;raw/r4_cast_info_movie_id_wah.csv;raw/r5_cast_info_movie_id_wah.csv
job,cast_info_movie_id,36244344,COMP,EWAH,0.385889,1.0212999648000085,DDC,COMP_op_conv,5,0.385292,0.387739,36242772,raw/r1_cast_info_movie_id_ewah.csv;raw/r2_cast_info_movie_id_ewah.csv;raw/r3_cast_info_movie_id_ewah.csv;raw/r4_cast_info_movie_id_ewah.csv;raw/r5_cast_info_movie_id_ewah.csv
job,cast_info_person_id,36244344,COMP,DDC,0.046668,1.0,DDC,COMP_op,5,0.046637,0.046783,36236102,raw/r1_cast_info_person_id_ddc.csv;raw/r2_cast_info_person_id_ddc.csv;raw/r3_cast_info_person_id_ddc.csv;raw/r4_cast_info_person_id_ddc.csv;raw/r5_cast_info_person_id_ddc.csv
job,cast_info_person_id,36244344,COMP,CRoaring,0.388441,8.323497900059998,DDC,COMP_op,5,0.387596,0.390515,36236102,raw/r1_cast_info_person_id_croaring.csv;raw/r2_cast_info_person_id_croaring.csv;raw/r3_cast_info_person_id_croaring.csv;raw/r4_cast_info_person_id_croaring.csv;raw/r5_cast_info_person_id_croaring.csv
job,cast_info_person_id,36244344,COMP,WAH,0.334488,7.167395217279506,DDC,COMP_op_conv,5,0.33407,0.33818,36236102,raw/r1_cast_info_person_id_wah.csv;raw/r2_cast_info_person_id_wah.csv;raw/r3_cast_info_person_id_wah.csv;raw/r4_cast_info_person_id_wah.csv;raw/r5_cast_info_person_id_wah.csv
job,cast_info_person_id,36244344,COMP,EWAH,0.33332,7.142367360932544,DDC,COMP_op_conv,5,0.331984,0.333748,36236102,raw/r1_cast_info_person_id_ewah.csv;raw/r2_cast_info_person_id_ewah.csv;raw/r3_cast_info_person_id_ewah.csv;raw/r4_cast_info_person_id_ewah.csv;raw/r5_cast_info_person_id_ewah.csv
